Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_A14.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081125_S3HUVECB35_A139_P17-D04_6304.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-24
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050716_MML_DP-GW1_35-C07_1185.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081024_JingconA_A137_P17-D07_6122.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-23
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-E05_1618.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\274_3F_ARHGEF5_V5104_RHOG_HS.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 274 3F ARHGEF5 V5104 RHOG HS	none	none	none	2010-03-30
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_03_FredF_f1251_3-3_F1253_FF_030609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-C01_1590.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051227_MML_Rizaldy20051101P1_54-A07_1872.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_22_Citrine_DOCK5_GFPtrap_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 22 Citrine DOCK5 GFPtrap sepharose	none	none	none	2010-03-25
20090119_YONG_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090119_YONG_P17\20090119_YONG_4re.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
LTQ1 20060726_DP35NJ_P17	none	none	Models from 'c:\spectra\LTQ1\20060726_DP35NJ_P17\E04_3390.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-08
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_09_02-48ptn_DR_pr_1tryp_0308-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_04_01_KP018-0328_R1_yz-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-14
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_12_08_KP042-BLK_FC172_KP042-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\257_3F_SYDE1long_V4945_M2_sepharose_RHOG_HS.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 257 3F SYDE1long V4945 M2 sepharose RHOG HS	none	none	none	2010-03-30
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\IGFR_GB1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_C6.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-Andrew-2009_03_24_Chen-6_TDRKH_250309.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20071206_Derek_P32-Derek_DC16.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080407_v3375_84plate_A127_P43-B01_5181.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
20090324_Packets6_P43	none	none	Models from 'F:\thegpm\spectra\pawson\20090324_Packets6_P43\Packet6_100_3FLAG-DOCK8_V4982_M2_rename.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-29
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20060810_DP44_A112_P39-E07_4611.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
QStar Elite rat data	none	none	Models from 'C:\spectra\Elite\rat\2008_04_28_SchA_0415s_R1_R5-R5_0415_GFP_p66_EGF10min-s1.mzXML.cmn'	rat	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050328_P170Rob-G02.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081024_JingconA_A137_P17-E09_6136re.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-23
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20090324_Packets6_P43-Packet6_97_C9orf100_Citrine_GFPtrap_sepharose.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-30
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\B07_6098.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
Kinase Project 2009_04_24_KP065	none	none	Models from 'c:\spectra\Kinase Project 2009\2009_04_24_KP065\STK38L_FC136_KP065_240409.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
Jing_p25	none	none	Models from 'C:\spectra\pawson\Jing_p25\Jing_22_07.mgf'	human	none	none	none	none	none	Pawson Lab	none	none	none	none	2009-09-19
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080828_Yong_P17-B08_200080822_A2_EGF_10MIN.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-22
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_11_17-SCYL2_FC166_201108_KP040-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
20090119_YONG_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090119_YONG_P17\20090119_YONG_5re.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-25
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050920_MML_PDP007_47-B06_1583.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081125_S3HUVECB35_A139_P17-D01_6301.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-24
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080411_Yong_P17-A07_0325_R5.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050806_MML_P182Clark-A06.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-28
20090112_Yosr	none	none	Models from 'F:\thegpm\spectra\pawson\20090112_Yosr\VN2009013_E16.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-24
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050404_MML_P172Jerry-C03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050531_MML_P177Jing-F08.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
Kinase Project 2009 2009_06_19_KP072	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_06_19_KP072\STK38L_C136_KP072_190609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
20080707_Beston_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080707_Beston_P17\12_NB_A02.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-14
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CJ_12-15_Bnorm.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\CJ_norm_0603B.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\1800_140_ARHGEF15_V4547_M2.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 1800 140 ARHGEF15 V4547 M2	none	none	none	2010-03-28
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\mdm2_360_p53_batch2_orbirun3.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
20090324_Packets6_P43	none	none	Models from 'F:\thegpm\spectra\pawson\20090324_Packets6_P43\Packets6_56_V4344_GFPtrap_Sepharose.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-03
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\A10_6089.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2404_DLD_Silac3_B10.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050414_MML_P174Andy-D03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
Claus_25 silac3	none	none	Models from 'D:\spectra\Claus_25\silac\silac3\010707_dynrange_SILAC3_A2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
Claus_25 silac3	none	none	Models from 'D:\spectra\Claus_25\silac\silac3\270907_bidir_SILAC3_B2_b1_Icol.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_26_MichaelK-4_MVC_taggedShcD_260609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_11_26_iTRAQ_reactor-FES_wt_PV_281108-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_63_3FLAG_STARD13_M2_sepharose_2nd_injection.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 63 3FLAG STARD13 M2 sepharose 2nd injection	none	none	none	2010-03-26
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050319_MML_P169Andy-A07.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-26
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_04_20_Chen-6_Piwil2_220409.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-01
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20071205_chen120507_A117_P17-B01_4848.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\TYE_20050317_YST_Brett-E04.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-30
20081125_S3HUVECB35_A139_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081125_S3HUVECB35_A139_P17\A12_6276.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-22
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051213_MML_James-B03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
20080715_SND1_A135_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080715_SND1_A135_P17\B11_5828RE.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-16
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_10_Citrine_Solo_GFPtrap_magnet.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 10 Citrine Solo GFPtrap magnet	none	none	none	2010-03-25
QStar Elite rat data	none	none	Models from 'C:\spectra\Elite\rat\2008_04_19_ShcA_0425_R345W4-ShcA_0325_R5-s1.mzXML.cmn'	rat	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051102_MML_Rizaldy20051101_51-G09_1740.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2404_DLD_Silac3_B17.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081125_S3HUVECB35_A139_P17-B11_6287re.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-24
20090116_Kinase_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090116_Kinase_P17\KP050_C117_cdk2.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-24
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\160308_Bidir_B+B2DIC_10min_ptyr100_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
Kinase Project 2009 2009_05_01_KP068	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_05_01_KP068\ABL1_FC149_KP068_040509.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-29
Kinase Project 2009	none	none	Models from 'D:\spectra\kinase\2\cmn\UHMK1_FC229_KP068_030509-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-12
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080722_DP_220708_A136_P28-D11_5886.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-22
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\A03_6082.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-17
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\160308_Bidir_B_10min_ptyr100_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\070608_BidirA_B2DW_10min_pY100_IP2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20071206_Derek_P32-Derek_DC13.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-13
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20070813_Jerry_P17-B02.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050319_MML_P169Andy-E03.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-26
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050531_MML_P177Jing-D04.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20050912_MML_PDP006_zaldy_46-F06_1549.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\010909_48dyn_500fmol_1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\259_3F_Cdc42_Q61L_M2_sepharose_RHOG_HS.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 259 3F Cdc42 Q61L M2 sepharose RHOG HS	none	none	none	2010-03-30
20090220_Yong_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20090220_Yong_P17\GFP_p66ShcA_Sgk223_con-transfection_EGF_treatment.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-26
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\250308_eB1DW+B2Fc_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080715_SND1_A135_P17-A06_5811.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-21
QStar Elite data	none	none	Models from 'C:\spectra\Elite\rat\2008_08_25-ShcA_K1_2508-s1.mzXML.cmn'	rat	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-21
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20090220_Yong_P17-GFP_p52ShcA_Sgk269_co-transfection_EGF_treatment3.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-27
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_06_30_FredF-F1271_7_300609.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\091207_BidirA_10min_2E6_4G10.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
Nick_P17	none	none	Models from 'C:\spectra\pawson\Nick_P25\NB_Nck1PV_16-9-08.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080924_Jerry_P17-A01.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-22
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_06_FredF-FF1254_1.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\252_3F_TUBA_V5055_M2_sepharose_RHOG_HS.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 252 3F TUBA V5055 M2 sepharose RHOG HS	none	none	none	2010-03-29
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_A7.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
kinase project 2009	none	none	Models from 'C:\spectra\kinase\1\cmn\eGFP_FC222_KP060_090809-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Karen Colwill, Pawson Lab	none	none	none	none	2009-10-11
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\1799_139_CDC42_Q61L_V1834_M2.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 1799 139 CDC42 Q61L V1834 M2	none	none	none	2010-03-28
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_03_17-0112_5_yz_01-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-14
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\070608_BidirA_B2DW_10min_pY100_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\20071205_chen120507_A117_P17-A08_4843.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-15
Elite data	none	none	Models from 'C:\spectra\Elite\QSTARELITE-PawsonLab_2009-2009_07_14_FredF-F1277_02_140709.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-02
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081024_JingconA_A137_P17-E02_6129.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-23
20081125_S3HUVECB35_A139_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081125_S3HUVECB35_A139_P17\A11_6275.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-22
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_11_14_KP040-FC1117_141108_KP040-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-20
QStar Elite data	none	none	Models from 'C:\spectra\Elite\2008_10_17_KP035-SRMS_FC182_KP035-s1.mzXML.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-19
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\241208_B2_FRS2_9b_bd_orbi.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
ORBITRAP Claus_25 cmn other	none	none	Models from 'Z:\spectra\ORBITRAP\Claus_25\cmn\other\done1\160308_BidirB+B2_4G10_IP1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
Claus_25 silac	none	none	Models from 'D:\spectra\Claus_25\silac\other\281208_B2_39_bd_SILAC_orbi.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080225_Ricks_plate_A1234_P43-A06_5067.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-14
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2404_DLD_Silac3_A3.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
Claus_25 other	none	none	Models from 'D:\spectra\Claus_25\other\140308_A+b1_norm_rep1.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-19
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080529_Sushi2_A131_P17-B06_5468.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-16
20081024_JingconA_A137_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20081024_JingconA_A137_P17\D08_6123.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-18
Claus_25 silac	none	none	Models from 'D:\spectra\Claus_25\silac\other\050708_NCK2_20mvs2h_SILAC2.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
20080707_Beston_P17	none	none	Models from 'F:\thegpm\spectra\pawson\20080707_Beston_P17\12_ND_A04.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-04
Claus_25 done 3	none	none	Models from 'C:\spectra\Claus_25\other\done3\DHX38_OK_280908.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-05
LTQ1 data sets	none	none	Models from 'C:\spectra\ltq1\PAW_20051102_MML_Rizaldy20051101_51-A05_1756.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-29
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\1\Packets6_87_3FLAG_Cdc42_G12V_M2_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: Packets6 87 3FLAG Cdc42 G12V M2 sepharose	none	none	none	2010-03-26
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20080505_conA_jing_A129_P17-B09_5311.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-16
Claus_25 dld_silac3	none	none	Models from 'C:\spectra\pawson\Claus_25\silac\dld_silac3\2707_DLD_B61_SILAC3_A9.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-20
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\207_3FLAG_ARHGAP20_V3654_M2_sepharose.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 207 3FLAG ARHGAP20 V3654 M2 sepharose	none	none	none	2010-03-29
Kinase Project 2009 2009_05_15_KP069	none	none	Models from 'C:\spectra\Kinase Project 2009\2009_05_15_KP069\PAK1_FC200_KP069_220509.mgf'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-09-30
Orbitrap mgfs SLRI	none	none	Models from 'F:\thegpm\spectra\pawson\Orbitrap_mgfs_SLRI\cmn\NB_Nck2pods.mgf.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-08-19
LTQ1 data sets 2	none	none	Models from 'D:\spectra\ltq1\20081024_JingconA_A137_P17-B09_6100.RAW.cmn'	human	none	none	none	none	SLRI	Pawson Lab	none	none	none	none	2009-10-23
RhoGapGef protein-protein interactions	none	none	Models from 'D:\spectra\larsen\2\273_3F_FARP2_V3662_RHOG_HS.RAW.cmn'	human_rho, Mycoplasma_hominis, Human_herpesvirus_5	none	none	none	none	SLRI	Rick Bagshaw	LTQ data set: 273 3F FARP2 V3662 RHOG HS	none	none	none	2010-03-30
