none	none	none	GPM06600002819	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600005262	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600005414	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008680	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005299	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600001740	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007566	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002513	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600008980	thalecress, Arabidopsis thaliana, rice, Oryza sativa, Zea mays	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001528	yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009222	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002692	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600005046	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600006018	thalecress	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008365	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008919	fly	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008879	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008829	cow	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009131	yeast, yeast	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600001659	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009198	Acaryochloris_marina_MBIC11017, Acholeplasma_laidlawii_PG_8A, Acidiphilium_cryptum_JF-5, Acidobacteria_bacterium_Ellin345, Acidothermus_cellulolyticus_11B, Acidovorax_avenae_citrulli_AAC00-1, Acidovorax_JS42, Acinetobacter_baumannii_ATCC_17978, Acinetobacter_baumannii_AYE, Acinetobacter_baumannii_SDF, Acinetobacter_sp_ADP1, Actinobacillus_pleuropneumoniae_L20, Actinobacillus_pleuropneumoniae_serovar_3_JL03, Actinobacillus_succinogenes_130Z, Aeromonas_hydrophila_ATCC_7966, Aeromonas_salmonicida_A449, Aeropyrum_pernix, Agrobacterium_tumefaciens_C58_Cereon, Alcanivorax_borkumensis_SK2, Alkalilimnicola_ehrlichei_MLHE-1, Alkaliphilus_metalliredigens_QYMF, Alkaliphilus_oremlandii_OhILAs, Anabaena_variabilis_ATCC_29413, Anaeromyxobacter_dehalogenans_2CP-C, Anaeromyxobacter_Fw109-5, Anaplasma_marginale_St_Maries, Anaplasma_phagocytophilum_HZ, Aquifex_aeolicus, Archaeoglobus_fulgidus, Arcobacter_butzleri_RM4018, Arthrobacter_aurescens_TC1, Arthrobacter_FB24, Aster_yellows_witches-broom_phytoplasma_AYWB, Azoarcus_BH72, Azoarcus_sp_EbN1, Azorhizobium_caulinodans_ORS_571, Bacillus_amyloliquefaciens_FZB42, Bacillus_anthracis_Ames, Bacillus_anthracis_Ames_0581, Bacillus_anthracis_str_Sterne, Bacillus_cereus_ATCC14579, Bacillus_cereus_ATCC_10987, Bacillus_cereus_cytotoxis_NVH_391-98, Bacillus_cereus_ZK, Bacillus_clausii_KSM-K16, Bacillus_halodurans, Bacillus_licheniformis_ATCC_14580, Bacillus_licheniformis_DSM_13, Bacillus_pumilus_SAFR-032, Bacillus_subtilis, Bacillus_thuringiensis_Al_Hakam, Bacillus_thuringiensis_konkukian, Bacillus_weihenstephanensis_KBAB4, Bacteroides_fragilis_NCTC_9434, Bacteroides_fragilis_YCH46, Bacteroides_thetaiotaomicron_VPI-5482, Bacteroides_vulgatus_ATCC_8482, Bartonella_bacilliformis_KC583, Bartonella_henselae_Houston-1, Bartonella_quintana_Toulouse, Bartonella_tribocorum_CIP_105476, Baumannia_cicadellinicola_Homalodisca_coagulata, Bdellovibrio_bacteriovorus, Beijerinckia_indica_ATCC_9039, Bifidobacterium_adolescentis_ATCC_15703, Bifidobacterium_longum, Bordetella_bronchiseptica, Bordetella_parapertussis, Bordetella_pertussis, Bordetella_petrii, Borrelia_afzelii_PKo, Borrelia_burgdorferi, Borrelia_garinii_PBi, Bradyrhizobium_BTAi1, Bradyrhizobium_japonicum, Bradyrhizobium_ORS278, Brucella_abortus_9-941, Brucella_canis_ATCC_23365, Brucella_melitensis, Brucella_melitensis_biovar_Abortus, Brucella_ovis, Brucella_suis_1330, Brucella_suis_ATCC_23445, Buchnera_aphidicola, Buchnera_aphidicola_Cc_Cinara_cedri, Buchnera_aphidicola_Sg, Buchnera_sp, Burkholderia_383, Burkholderia_ambifaria_MC40_6, Burkholderia_cenocepacia_AU_1054, Burkholderia_cenocepacia_HI2424, Burkholderia_cenocepacia_MC0_3, Burkholderia_cepacia_AMMD, Burkholderia_mallei_ATCC_23344, Burkholderia_mallei_NCTC_10229, Burkholderia_mallei_NCTC_10247, Burkholderia_mallei_SAVP1, Burkholderia_multivorans_ATCC_17616, Burkholderia_pseudomallei_1106a, Burkholderia_pseudomallei_1710b, Burkholderia_pseudomallei_668, Burkholderia_pseudomallei_K96243, Burkholderia_thailandensis_E264, Burkholderia_vietnamiensis_G4, Burkholderia_xenovorans_LB400, Caldicellulosiruptor_saccharolyticus_DSM_8903, Caldivirga_maquilingensis_IC-167, Campylobacter_concisus_13826, Campylobacter_curvus_525_92, Campylobacter_fetus_82-40, Campylobacter_hominis_ATCC_BAA-381, Campylobacter_jejuni, Campylobacter_jejuni_81-176, Campylobacter_jejuni_81116, Campylobacter_jejuni_doylei_269_97, Campylobacter_jejuni_RM1221, Candidatus_Blochmannia_floridanus, Candidatus_Blochmannia_pennsylvanicus_BPEN, Candidatus_Carsonella_ruddii_PV, Candidatus_Desulfococcus_oleovorans_Hxd3, Candidatus_Desulforudis_audaxviator_MP104C, Candidatus_Korarchaeum_cryptofilum_OPF8, Candidatus_Methanoregula_boonei_6A8, Candidatus_Pelagibacter_ubique_HTCC1062, Candidatus_Ruthia_magnifica_Cm_Calyptogena_magnifica_, Candidatus_Sulcia_muelleri_GWSS, Candidatus_Vesicomyosocius_okutanii_HA, Carboxydothermus_hydrogenoformans_Z-2901, Caulobacter_crescentus, Caulobacter_K31, Chlamydia_muridarum, Chlamydia_trachomatis, Chlamydia_trachomatis_434_Bu, Chlamydia_trachomatis_A_HAR-13, Chlamydia_trachomatis_L2b_UCH_1_proctitis, Chlamydophila_abortus_S26_3, Chlamydophila_caviae, Chlamydophila_felis_Fe_C-56, Chlamydophila_pneumoniae_AR39, Chlamydophila_pneumoniae_CWL029, Chlamydophila_pneumoniae_J138, Chlamydophila_pneumoniae_TW_183, Chlorobium_chlorochromatii_CaD3, Chlorobium_phaeobacteroides_DSM_266, Chlorobium_tepidum_TLS, Chloroflexus_aurantiacus_J_10_fl, Chromobacterium_violaceum, Chromohalobacter_salexigens_DSM_3043, Citrobacter_koseri_ATCC_BAA-895, Clavibacter_michiganensis_NCPPB_382, Clavibacter_michiganensis_sepedonicus, Clostridium_acetobutylicum, Clostridium_beijerinckii_NCIMB_8052, Clostridium_botulinum_A, Clostridium_botulinum_A3_Loch_Maree, Clostridium_botulinum_A_ATCC_19397, Clostridium_botulinum_A_Hall, Clostridium_botulinum_B1_Okra, Clostridium_botulinum_F_Langeland, Clostridium_difficile_630, Clostridium_kluyveri_DSM_555, Clostridium_novyi_NT, Clostridium_perfringens, Clostridium_perfringens_ATCC_13124, Clostridium_perfringens_SM101, Clostridium_phytofermentans_ISDg, Clostridium_tetani_E88, Clostridium_thermocellum_ATCC_27405, Colwellia_psychrerythraea_34H, Corynebacterium_diphtheriae, Corynebacterium_efficiens_YS-314, Corynebacterium_glutamicum_ATCC_13032_Bielefeld, Corynebacterium_glutamicum_ATCC_13032_Kitasato, Corynebacterium_glutamicum_R, Corynebacterium_jeikeium_K411, Corynebacterium_urealyticum_DSM_7109, Coxiella_burnetii, Coxiella_burnetii_Dugway_7E9-12, Coxiella_burnetii_RSA_331, Cyanobacteria_bacterium_Yellowstone_A-Prime, Cyanobacteria_bacterium_Yellowstone_B-Prime, Cyanothece_ATCC_51142, Cytophaga_hutchinsonii_ATCC_33406, Dechloromonas_aromatica_RCB, Dehalococcoides_BAV1, Dehalococcoides_CBDB1, Dehalococcoides_ethenogenes_195, Deinococcus_geothermalis_DSM_11300, Deinococcus_radiodurans, Delftia_acidovorans_SPH-1, Desulfitobacterium_hafniense_Y51, Desulfotalea_psychrophila_LSv54, Desulfotomaculum_reducens_MI-1, Desulfovibrio_desulfuricans_G20, Desulfovibrio_vulgaris_DP4, Desulfovibrio_vulgaris_Hildenborough, Dichelobacter_nodosus_VCS1703A, Dinoroseobacter_shibae_DFL_12, Ehrlichia_canis_Jake, Ehrlichia_chaffeensis_Arkansas, Ehrlichia_ruminantium_Gardel, Ehrlichia_ruminantium_str._Welgevonden, Ehrlichia_ruminantium_Welgevonden, Enterobacter_638, Enterobacter_sakazakii_ATCC_BAA-894, Enterococcus_faecalis_V583, Erwinia_carotovora_atroseptica_SCRI1043, Erythrobacter_litoralis_HTCC2594, Escherichia_coli_536, Escherichia_coli_APEC_O1, Escherichia_coli_CFT073, Escherichia_coli_E24377A, Escherichia_coli_HS, Escherichia_coli_K_12_substr__DH10B, Escherichia_coli_K_12_substr__MG1655, Escherichia_coli_O157H7, Escherichia_coli_O157H7_EDL933, Escherichia_coli_SECEC_SMS_3_5, Escherichia_coli_UTI89, Escherichia_coli_W3110, Exiguobacterium_sibiricum_255_15, Fervidobacterium_nodosum_Rt17-B1, Finegoldia_magna_ATCC_29328, Flavobacterium_johnsoniae_UW101, Flavobacterium_psychrophilum_JIP02_86, Francisella_philomiragia_ATCC_25017, Francisella_tularensis_FSC_198, Francisella_tularensis_holarctica, Francisella_tularensis_holarctica_FTA, Francisella_tularensis_holarctica_OSU18, Francisella_tularensis_novicida_U112, Francisella_tularensis_tularensis, Francisella_tularensis_WY96-3418, Frankia_alni_ACN14a, Frankia_CcI3, Frankia_EAN1pec, Fusobacterium_nucleatum, Geobacillus_kaustophilus_HTA426, Geobacillus_thermodenitrificans_NG80-2, Geobacter_metallireducens_GS-15, Geobacter_sulfurreducens, Geobacter_uraniumreducens_Rf4, Gloeobacter_violaceus, Gluconacetobacter_diazotrophicus_PAl_5, Gluconobacter_oxydans_621H, Gramella_forsetii_KT0803, Granulobacter_bethesdensis_CGDNIH1, Haemophilus_ducreyi_35000HP, Haemophilus_influenzae, Haemophilus_influenzae_86_028NP, Haemophilus_influenzae_PittEE, Haemophilus_influenzae_PittGG, Haemophilus_somnus_129PT, Haemophilus_somnus_2336, Hahella_chejuensis_KCTC_2396, Haloarcula_marismortui_ATCC_43049, Halobacterium_salinarum_R1, Halobacterium_sp, Haloquadratum_walsbyi, Halorhodospira_halophila_SL1, Helicobacter_acinonychis_Sheeba, Helicobacter_hepaticus, Helicobacter_pylori_26695, Helicobacter_pylori_HPAG1, Helicobacter_pylori_J99, Heliobacterium_modesticaldum_Ice1, Herminiimonas_arsenicoxydans, Herpetosiphon_aurantiacus_ATCC_23779, Hyperthermus_butylicus, Hyphomonas_neptunium_ATCC_15444, Idiomarina_loihiensis_L2TR, Ignicoccus_hospitalis_KIN4_I, Jannaschia_CCS1, Janthinobacterium_Marseille, Kineococcus_radiotolerans_SRS30216, Klebsiella_pneumoniae_MGH_78578, Lactobacillus_acidophilus_NCFM, Lactobacillus_brevis_ATCC_367, Lactobacillus_casei_ATCC_334, Lactobacillus_delbrueckii_bulgaricus, Lactobacillus_delbrueckii_bulgaricus_ATCC_BAA-365, Lactobacillus_gasseri_ATCC_33323, Lactobacillus_helveticus_DPC_4571, Lactobacillus_johnsonii_NCC_533, Lactobacillus_plantarum, Lactobacillus_reuteri_F275, Lactobacillus_sakei_23K, Lactobacillus_salivarius_UCC118, Lactococcus_lactis, Lactococcus_lactis_cremoris_MG1363, Lactococcus_lactis_cremoris_SK11, Lawsonia_intracellularis_PHE_MN1-00, Legionella_pneumophila_Corby, Legionella_pneumophila_Lens, Legionella_pneumophila_Paris, Legionella_pneumophila_Philadelphia_1, Leifsonia_xyli_xyli_CTCB0, Leptospira_biflexa_serovar_Patoc__Patoc_1__Paris_, Leptospira_borgpetersenii_serovar_Hardjo-bovis_JB197, Leptospira_borgpetersenii_serovar_Hardjo-bovis_L550, Leptospira_interrogans_serovar_Copenhageni, Leptospira_interrogans_serovar_Lai, Leptothrix_cholodnii_SP_6, Leuconostoc_citreum_KM20, Leuconostoc_mesenteroides_ATCC_8293, Listeria_innocua, Listeria_monocytogenes, Listeria_monocytogenes_4b_F2365, Listeria_welshimeri_serovar_6b_SLCC5334, Lysinibacillus_sphaericus_C3_41, Magnetococcus_MC-1, Magnetospirillum_magneticum_AMB-1, Mannheimia_succiniciproducens_MBEL55E, Maricaulis_maris_MCS10, Marinobacter_aquaeolei_VT8, Marinomonas_MWYL1, Mesoplasma_florum_L1, Mesorhizobium_BNC1, Mesorhizobium_loti, Metallosphaera_sedula_DSM_5348, Methanobacterium_thermoautotrophicum, Methanobrevibacter_smithii_ATCC_35061, Methanococcoides_burtonii_DSM_6242, Methanococcus_aeolicus_Nankai-3, Methanococcus_jannaschii, Methanococcus_maripaludis_C5, Methanococcus_maripaludis_C6, Methanococcus_maripaludis_C7, Methanococcus_maripaludis_S2, Methanococcus_vannielii_SB, Methanocorpusculum_labreanum_Z, Methanoculleus_marisnigri_JR1, Methanopyrus_kandleri, Methanosaeta_thermophila_PT, Methanosarcina_acetivorans, Methanosarcina_barkeri_fusaro, Methanosarcina_mazei, Methanosphaera_stadtmanae, Methanospirillum_hungatei_JF-1, Methylibium_petroleiphilum_PM1, Methylobacillus_flagellatus_KT, Methylobacterium_4_46, Methylobacterium_extorquens_PA1, Methylobacterium_radiotolerans_JCM_2831, Methylococcus_capsulatus_Bath, Microcystis_aeruginosa_NIES_843, Moorella_thermoacetica_ATCC_39073, Mycobacterium_abscessus_ATCC_19977T, Mycobacterium_avium_104, Mycobacterium_avium_paratuberculosis, Mycobacterium_bovis, Mycobacterium_bovis_BCG_Pasteur_1173P2, Mycobacterium_gilvum_PYR-GCK, Mycobacterium_JLS, Mycobacterium_KMS, Mycobacterium_leprae, Mycobacterium_marinum_M, Mycobacterium_MCS, Mycobacterium_smegmatis_MC2_155, Mycobacterium_tuberculosis_CDC1551, Mycobacterium_tuberculosis_F11, Mycobacterium_tuberculosis_H37Ra, Mycobacterium_tuberculosis_H37Rv, Mycobacterium_ulcerans_Agy99, Mycobacterium_vanbaalenii_PYR-1, Mycoplasma_agalactiae_PG2, Mycoplasma_capricolum_ATCC_27343, Mycoplasma_gallisepticum, Mycoplasma_genitalium, Mycoplasma_hyopneumoniae_232, Mycoplasma_hyopneumoniae_7448, Mycoplasma_hyopneumoniae_J, Mycoplasma_mobile_163K, Mycoplasma_mycoides, Mycoplasma_penetrans, Mycoplasma_pneumoniae, Mycoplasma_pulmonis, Mycoplasma_synoviae_53, Myxococcus_xanthus_DK_1622, Nanoarchaeum_equitans, Natronomonas_pharaonis, Neisseria_gonorrhoeae_FA_1090, Neisseria_meningitidis_053442, Neisseria_meningitidis_FAM18, Neisseria_meningitidis_MC58, Neisseria_meningitidis_Z2491, Neorickettsia_sennetsu_Miyayama, Nitratiruptor_SB155-2, Nitrobacter_hamburgensis_X14, Nitrobacter_winogradskyi_Nb-255, Nitrosococcus_oceani_ATCC_19707, Nitrosomonas_europaea, Nitrosomonas_eutropha_C71, Nitrosopumilus_maritimus_SCM1, Nitrosospira_multiformis_ATCC_25196, Nocardia_farcinica_IFM10152, Nocardioides_JS614, Nostoc_sp, Novosphingobium_aromaticivorans_DSM_12444, Oceanobacillus_iheyensis, Ochrobactrum_anthropi_ATCC_49188, Oenococcus_oeni_PSU-1, Onion_yellows_phytoplasma, Opitutus_terrae_PB90_1, Orientia_tsutsugamushi_Boryong, Parabacteroides_distasonis_ATCC_8503, Parachlamydia_sp_UWE25, Paracoccus_denitrificans_PD1222, Parvibaculum_lavamentivorans_DS-1, Pasteurella_multocida, Pediococcus_pentosaceus_ATCC_25745, Pelobacter_carbinolicus, Pelobacter_propionicus_DSM_2379, Pelodictyon_luteolum_DSM_273, Pelotomaculum_thermopropionicum_SI, Petrotoga_mobilis_SJ95, Photobacterium_profundum_SS9, Photorhabdus_luminescens, Picrophilus_torridus_DSM_9790, Pirellula_sp, Polaromonas_JS666, Polaromonas_naphthalenivorans_CJ2, Polynucleobacter_necessarius_STIR1, Polynucleobacter_QLW-P1DMWA-1, Porphyromonas_gingivalis_W83, Prochlorococcus_marinus_AS9601, Prochlorococcus_marinus_CCMP1375, Prochlorococcus_marinus_MED4, Prochlorococcus_marinus_MIT9313, Prochlorococcus_marinus_MIT_9211, Prochlorococcus_marinus_MIT_9215, Prochlorococcus_marinus_MIT_9301, Prochlorococcus_marinus_MIT_9303, Prochlorococcus_marinus_MIT_9312, Prochlorococcus_marinus_MIT_9515, Prochlorococcus_marinus_NATL1A, Prochlorococcus_marinus_NATL2A, Propionibacterium_acnes_KPA171202, Prosthecochloris_vibrioformis_DSM_265, Pseudoalteromonas_atlantica_T6c, Pseudoalteromonas_haloplanktis_TAC125, Pseudomonas_aeruginosa, Pseudomonas_aeruginosa_PA7, Pseudomonas_aeruginosa_UCBPP-PA14, Pseudomonas_entomophila_L48, Pseudomonas_fluorescens_Pf-5, Pseudomonas_fluorescens_PfO-1, Pseudomonas_mendocina_ymp, Pseudomonas_putida_F1, Pseudomonas_putida_GB_1, Pseudomonas_putida_KT2440, Pseudomonas_putida_W619, Pseudomonas_stutzeri_A1501, Pseudomonas_syringae_phaseolicola_1448A, Pseudomonas_syringae_pv_B728a, Pseudomonas_syringae_tomato_DC3000, Psychrobacter_arcticum_273-4, Psychrobacter_cryohalolentis_K5, Psychrobacter_PRwf-1, Psychromonas_ingrahamii_37, Pyrobaculum_aerophilum, Pyrobaculum_arsenaticum_DSM_13514, Pyrobaculum_calidifontis_JCM_11548, Pyrobaculum_islandicum_DSM_4184, Pyrococcus_abyssi, Pyrococcus_furiosus, Pyrococcus_horikoshii, Ralstonia_eutropha_H16, Ralstonia_eutropha_JMP134, Ralstonia_metallidurans_CH34, Ralstonia_solanacearum, Renibacterium_salmoninarum_ATCC_33209, Rhizobium_etli_CFN_42, Rhizobium_leguminosarum_bv_viciae_3841, Rhodobacter_sphaeroides_2_4_1, Rhodobacter_sphaeroides_ATCC_17025, Rhodobacter_sphaeroides_ATCC_17029, Rhodococcus_RHA1, Rhodoferax_ferrireducens_T118, Rhodopseudomonas_palustris_BisA53, Rhodopseudomonas_palustris_BisB18, Rhodopseudomonas_palustris_BisB5, Rhodopseudomonas_palustris_CGA009, Rhodopseudomonas_palustris_HaA2, Rhodospirillum_rubrum_ATCC_11170, Rickettsia_akari_Hartford, Rickettsia_bellii_OSU_85-389, Rickettsia_bellii_RML369-C, Rickettsia_canadensis_McKiel, Rickettsia_conorii, Rickettsia_felis_URRWXCal2, Rickettsia_massiliae_MTU5, Rickettsia_prowazekii, Rickettsia_rickettsii_Iowa, Rickettsia_rickettsii_Sheila_Smith, Rickettsia_typhi_wilmington, Roseiflexus_castenholzii_DSM_13941, Roseiflexus_RS-1, Roseobacter_denitrificans_OCh_114, Rubrobacter_xylanophilus_DSM_9941, Saccharophagus_degradans_2-40, Saccharopolyspora_erythraea_NRRL_2338, Salinibacter_ruber_DSM_13855, Salinispora_arenicola_CNS-205, Salinispora_tropica_CNB-440, Salmonella_enterica_arizonae_serovar_62_z4_z23__, Salmonella_enterica_Choleraesuis, Salmonella_enterica_Paratypi_ATCC_9150, Salmonella_enterica_serovar_Paratyphi_B_SPB7, Salmonella_typhi, Salmonella_typhimurium_LT2, Salmonella_typhi_Ty2, Serratia_proteamaculans_568, Shewanella_amazonensis_SB2B, Shewanella_ANA-3, Shewanella_baltica_OS155, Shewanella_baltica_OS185, Shewanella_baltica_OS195, Shewanella_denitrificans_OS217, Shewanella_frigidimarina_NCIMB_400, Shewanella_halifaxensis_HAW_EB4, Shewanella_loihica_PV-4, Shewanella_MR-4, Shewanella_MR-7, Shewanella_oneidensis, Shewanella_pealeana_ATCC_700345, Shewanella_putrefaciens_CN-32, Shewanella_sediminis_HAW-EB3, Shewanella_W3-18-1, Shewanella_woodyi_ATCC_51908, Shigella_boydii_Sb227, Shigella_dysenteriae, Shigella_flexneri_2a, Shigella_flexneri_2a_2457T, Shigella_flexneri_5_8401, Shigella_sonnei_Ss046, Silicibacter_pomeroyi_DSS-3, Silicibacter_TM1040, Sinorhizobium_medicae_WSM419, Sinorhizobium_meliloti, Sodalis_glossinidius_morsitans, Solibacter_usitatus_Ellin6076, Sorangium_cellulosum__So_ce_56_, Sphingomonas_wittichii_RW1, Sphingopyxis_alaskensis_RB2256, Staphylococcus_aureus_aureus_MRSA252, Staphylococcus_aureus_aureus_MSSA476, Staphylococcus_aureus_COL, Staphylococcus_aureus_JH1, Staphylococcus_aureus_JH9, Staphylococcus_aureus_Mu3, Staphylococcus_aureus_Mu50, Staphylococcus_aureus_MW2, Staphylococcus_aureus_N315, Staphylococcus_aureus_NCTC_8325, Staphylococcus_aureus_Newman, Staphylococcus_aureus_RF122, Staphylococcus_aureus_USA300, Staphylococcus_aureus_USA300_TCH1516, Staphylococcus_epidermidis_ATCC_12228, Staphylococcus_epidermidis_RP62A, Staphylococcus_haemolyticus, Staphylococcus_saprophyticus, Staphylothermus_marinus_F1, Streptococcus_agalactiae_2603, Streptococcus_agalactiae_A909, Streptococcus_agalactiae_NEM316, Streptococcus_gordonii_Challis_substr_CH1, Streptococcus_mutans, Streptococcus_pneumoniae_CGSP14, Streptococcus_pneumoniae_D39, Streptococcus_pneumoniae_Hungary19A_6, Streptococcus_pneumoniae_R6, Streptococcus_pneumoniae_TIGR4, Streptococcus_pyogenes_M1_GAS, Streptococcus_pyogenes_Manfredo, Streptococcus_pyogenes_MGAS10270, Streptococcus_pyogenes_MGAS10394, Streptococcus_pyogenes_MGAS10750, Streptococcus_pyogenes_MGAS2096, Streptococcus_pyogenes_MGAS315, Streptococcus_pyogenes_MGAS5005, Streptococcus_pyogenes_MGAS6180, Streptococcus_pyogenes_MGAS8232, Streptococcus_pyogenes_MGAS9429, Streptococcus_pyogenes_SSI-1, Streptococcus_sanguinis_SK36, Streptococcus_suis_05ZYH33, Streptococcus_suis_98HAH33, Streptococcus_thermophilus_CNRZ1066, Streptococcus_thermophilus_LMD-9, Streptococcus_thermophilus_LMG_18311, Streptomyces_avermitilis, Streptomyces_coelicolor, Streptomyces_griseus_NBRC_13350, Sulfolobus_acidocaldarius_DSM_639, Sulfolobus_solfataricus, Sulfolobus_tokodaii, Sulfurovum_NBC37-1, Symbiobacterium_thermophilum_IAM14863, Synechococcus_CC9311, Synechococcus_CC9605, Synechococcus_CC9902, Synechococcus_elongatus_PCC_6301, Synechococcus_elongatus_PCC_7942, Synechococcus_PCC_7002, Synechococcus_RCC307, Synechococcus_sp_WH8102, Synechococcus_WH_7803, Synechocystis_PCC6803, Syntrophobacter_fumaroxidans_MPOB, Syntrophomonas_wolfei_Goettingen, Syntrophus_aciditrophicus_SB, Thermoanaerobacter_pseudethanolicus_ATCC_33223, Thermoanaerobacter_tengcongensis, Thermoanaerobacter_X514, Thermobifida_fusca_YX, Thermococcus_kodakaraensis_KOD1, Thermofilum_pendens_Hrk_5, Thermoplasma_acidophilum, Thermoplasma_volcanium, Thermoproteus_neutrophilus_V24Sta, Thermosipho_melanesiensis_BI429, Thermosynechococcus_elongatus, Thermotoga_lettingae_TMO, Thermotoga_maritima, Thermotoga_petrophila_RKU-1, Thermus_thermophilus_HB27, Thermus_thermophilus_HB8, Thiobacillus_denitrificans_ATCC_25259, Thiomicrospira_crunogena_XCL-2, Thiomicrospira_denitrificans_ATCC_33889, Treponema_denticola_ATCC_35405, Treponema_pallidum, Trichodesmium_erythraeum_IMS101, Tropheryma_whipplei_TW08_27, Tropheryma_whipplei_Twist, uncultured_methanogenic_archaeon_RC-I, Ureaplasma_parvum_serovar_3_ATCC_27815, Ureaplasma_urealyticum, Verminephrobacter_eiseniae_EF01-2, Vibrio_cholerae, Vibrio_cholerae_O395, Vibrio_fischeri_ES114, Vibrio_harveyi_ATCC_BAA-1116, Vibrio_parahaemolyticus, Vibrio_vulnificus_CMCP6, Vibrio_vulnificus_YJ016, Wigglesworthia_brevipalpis, Wolbachia_endosymbiont_of_Brugia_malayi_TRS, Wolbachia_endosymbiont_of_Drosophila_melanogaster, Wolinella_succinogenes, Xanthobacter_autotrophicus_Py2, Xanthomonas_campestris, Xanthomonas_campestris_8004, Xanthomonas_campestris_vesicatoria_85-10, Xanthomonas_citri, Xanthomonas_oryzae_KACC10331, Xanthomonas_oryzae_MAFF_311018, Xylella_fastidiosa, Xylella_fastidiosa_M12, Xylella_fastidiosa_M23, Xylella_fastidiosa_Temecula1, Yersinia_enterocolitica_8081, Yersinia_pestis_Angola, Yersinia_pestis_Antiqua, Yersinia_pestis_biovar_Mediaevails, Yersinia_pestis_CO92, Yersinia_pestis_KIM, Yersinia_pestis_Nepal516, Yersinia_pestis_Pestoides_F, Yersinia_pseudotuberculosis_IP32953, Yersinia_pseudotuberculosis_IP_31758, Yersinia_pseudotuberculosis_YPIII, Zymomonas_mobilis_ZM4	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000178	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008386	cRAP, Synechococcus_CC9311, Synechococcus_CC9605, Synechococcus_CC9902, Synechococcus_elongatus_PCC_6301, Synechococcus_elongatus_PCC_7942, Synechococcus_PCC_7002, Synechococcus_RCC307, Synechococcus_sp_WH8102, Synechococcus_WH_7803, Synechocystis_PCC6803	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008113	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600002440	yeast	none	none	rbeavis@thegpm.org	none	Global Proteome Machine	Ronald C. Beavis	none	none	none	none
none	none	none	GPM06600008007	mouse	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006062	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600006204	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004163	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004192	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007345	Neurospora_crassa, Nasonia vitripennis, Dictyostelium_discoideum	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600009307	mosquito, bee, fly, Nasonia vitripennis, Tribolium castaneum	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600007388	Fusobacterium_nucleatum	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000222	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600004061	cow	none	none	none	none	none	none	none	none	none	none
Data transfer from Tranche	none	none	GPM06600007009	human, human	none	none	none	GO:0005623	none	Linfeng Wu, et al.	Global survey of human T leukemic cell by integrating proteomic and transcriptomic profiling. Molecular and Cellular Proteomics 6:1343-1353, 2007. folder: HM:HM1	none	none	none
none	none	none	GPM06600005329	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600004870	human	none	none	none	none	none	 	none	none	none	none
none	none	none	GPM06600001456	thalecress	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600000228	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600008687	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600003934	human	none	none	none	none	none	none	none	none	none	none
none	none	none	GPM06600005904	human	none	none	none	none	none	none	none	none	none	none
